Account Statement for: Aanya Kulkarni
Account Number: 771705902911
Registered Phone: 7105925045
----------------------------------------
Date,Narration,Withdrawal,Deposit,Running_Balance
09-06-2025 00:05:49,UPI-MERCHANT-nidhi193@oksbi-Airtel Recharge,7489.17,,332072.40
09-06-2025 11:34:36,CASH-DEP/BRANCH/UTR73809,39081.54,,292990.86
15-06-2025 13:34:49,UPI-MERCHANT-9626358063@ibl-Reliance Fresh,17345.45,,275645.41
30-06-2025 01:23:51,CASH-DEP/BRANCH/UTR78593,1034.67,,274610.74
11-07-2025 20:10:58,ATM-WDL/CASH/UTR25430,,14508.01,289118.75
19-07-2025 15:39:04,ATM/CASH-WITHDRAWAL/Txn:UTR33366,15770.00,,273348.75
20-07-2025 06:55:22,ATM/CASH-WITHDRAWAL/Txn:UTR26439,6487.39,,266861.36
23-07-2025 16:37:10,IMPS-FUNDS-TRF-NIKITA QUR-UTR40950,39210.73,,227650.63
25-07-2025 15:02:23,ATM/CASH-WITHDRAWAL/Txn:UTR88327,,7640.40,235291.03
03-08-2025 00:13:50,UPI/P2M/UTR64677/BigBasket/Payment,19789.60,,215501.43
06-08-2025 21:19:06,IMPS/P2A/UTR80266/7737763352,141205.76,,74295.67
13-08-2025 17:33:02,UPI/P2M/UTR82114/Myntra/Payment,17759.47,,56536.20
16-08-2025 23:32:46,UPI/P2M/UTR62457//Payment,,24460.88,80997.08
17-08-2025 16:51:35,CASH-DEP/BRANCH/UTR91453,,15978.97,96976.05
26-08-2025 15:42:15,UPI/P2M/UTR92429//Payment,,19388.19,116364.24
27-08-2025 02:02:42,CASH-DEP/BRANCH/UTR49854,,7403.82,123768.06
04-09-2025 22:18:41,ATM-WDL/CASH/UTR22265,,19884.26,143652.32
10-09-2025 20:28:10,BY CASH DEPOSIT - REF UTR74246,,5770.66,149422.98
14-09-2025 05:37:53,ATM-WDL/CASH/UTR30054,3401.69,,146021.29
14-09-2025 08:56:14,BY CASH DEPOSIT - REF UTR19055,8716.08,,137305.21
14-09-2025 14:42:41,UPI/P2M/UTR28716//Payment,,5119.23,142424.44
17-09-2025 23:15:43,UPI/P2M/UTR98381//Payment,,13623.49,156047.93
18-09-2025 11:42:08,UPI/P2M/UTR74004/Income Tax/Payment,11293.10,,144754.83
20-09-2025 23:41:40,ATM-WDL/CASH/UTR42330,2292.04,,142462.79
22-09-2025 05:25:21,ATM-WDL/CASH/UTR19338,919.79,,141543.00
28-09-2025 01:26:34,IMPS/P2A/UTR58093/7980941444,32860.56,,108682.44
28-09-2025 22:16:50,UPI/P2M/UTR53893/BigBasket/Payment,9507.86,,99174.58
04-10-2025 13:54:54,ATM/CASH-WITHDRAWAL/Txn:UTR54826,3714.61,,95459.97
05-10-2025 19:31:19,UPI-MERCHANT-6473889157@ibl-MedPlus,19743.10,,75716.87
07-10-2025 09:56:47,ATM-WDL/CASH/UTR93446,14484.10,,61232.77
10-10-2025 19:22:36,UPI/P2M/UTR13159//Payment,,11792.31,73025.08
14-10-2025 00:25:42,UPI/P2M/UTR17117/Airtel Rec/Payment,19040.82,,53984.26
16-10-2025 21:19:26,ATM-WDL/CASH/UTR29581,3988.62,,49995.64
07-11-2025 13:30:37,ATM-WDL/CASH/UTR94831,1071.85,,48923.79
08-11-2025 22:15:18,CASH-DEP/BRANCH/UTR26546,,14901.11,63824.90
18-11-2025 13:48:52,ATM-WDL/CASH/UTR93136,1518.70,,62306.20
24-11-2025 00:45:52,CASH-DEP/BRANCH/UTR20993,,8523.28,70829.48
29-11-2025 01:12:56,IMPS-FUNDS-TRF-DEVANSHI T-UTR49091,47329.33,,23500.15
30-11-2025 16:39:02,UPI-MERCHANT-aashish524@okaxis-Airtel Recharge,838.12,,22662.03
03-12-2025 11:49:01,IMPS-FUNDS-TRF-BHUVAN VER-UTR54335,6542.43,,16119.60
13-12-2025 03:18:06,ATM/CASH-WITHDRAWAL/Txn:UTR93748,2614.19,,13505.41
23-12-2025 11:14:27,UPI/P2M/UTR33006//Payment,,22831.98,36337.39
29-12-2025 16:40:59,IMPS-FUNDS-TRF-SANJEEV TR-UTR19271,20425.25,,15912.14
