Account Statement for: Jitesh Hegde
Account Number: 670880156738
Registered Phone: 9581832048
----------------------------------------
Date,Narration,Withdrawal,Deposit,Running_Balance
24-10-2025 05:31:55,ATM/CASH-WITHDRAWAL/Txn:UTR43527,,7471.19,458863.24
27-10-2025 15:48:09,ATM-WDL/CASH/UTR57761,17343.66,,441519.58
27-10-2025 16:37:02,UPI/P2M/UTR51937/Flipkart/Payment,5035.51,,436484.07
11-11-2025 23:59:28,UPI-MERCHANT-rsaxena@apl-MedPlus,13261.80,,423222.27
17-11-2025 10:36:25,UPI/P2M/UTR65680//Payment,,6877.45,430099.72
18-11-2025 09:33:43,UPI/P2M/UTR81581/Ola/Payment,10272.05,,419827.67
18-11-2025 21:36:14,UPI/P2M/UTR30189/Uber/Payment,3862.42,,415965.25
25-11-2025 13:20:30,UPI-MERCHANT-7531503628@okhdfcbank-Indian Oil,807.12,,415158.13
03-12-2025 03:20:39,IMPS-FUNDS-TRF-GAURI D'SO-UTR82625,45077.84,,370080.29
07-12-2025 18:32:34,ATM-WDL/CASH/UTR16014,,4834.35,374914.64
10-12-2025 15:14:08,CASH-DEP/BRANCH/UTR67988,15008.51,,359906.13
12-12-2025 09:15:03,BY CASH DEPOSIT - REF UTR73436,,46978.97,406885.10
12-12-2025 17:39:07,ATM-WDL/CASH/UTR32408,,15861.63,422746.73
14-12-2025 05:56:37,UPI/P2M/UTR90893/DMart/Payment,13520.03,,409226.70
15-12-2025 21:01:06,IMPS/P2A/UTR16343/6643925270,,38367.06,447593.76
